strategy_id,strategy_group,description,s001_tuned,query_variant,candidate_representation,candidate_strategy,candidate_k,mean_actual_candidate_count,min_actual_candidate_count,max_actual_candidate_count,candidate_recall,candidate_hits,eligible_gold_count,rerank_representation,reranker_model,output_k,candidate_weight,reranker_weight,rank_constant,normalization,evaluated_query_count,mrr,ndcg_at_5,mean_gold_rank,median_gold_rank,max_gold_rank,recall_at_1,recall_at_3,recall_at_5,recall_at_10,recall_at_15,recall_at_20,recall_at_30,promoted_into_top5_vs_baseline,demoted_out_of_top5_vs_baseline,promoted_into_top5_vs_candidate,demoted_out_of_top5_vs_candidate,preserved_reranker_hits,recovered_reranker_demotions,newly_promoted_vs_reranker,newly_demoted_vs_reranker,net_gain_vs_baseline,net_gain_vs_candidate,mean_gold_pages_in_top5,query_top5_gold_0,query_top5_gold_1,query_top5_gold_2,query_top5_gold_3_plus,protected_gold_slots,protected_non_gold_slots,reranker_hit_gold_blocked,reranker_missed_gold_recovered,warmup_repeats,measurement_repeats,cold_start_excluded,measurement_count,fusion_mean_ms,fusion_p50_ms,fusion_p90_ms,fusion_p95_ms,fusion_max_ms,query_embedding_mean_ms,query_embedding_p95_ms,candidate_mean_ms,candidate_p95_ms,reranker_mean_ms,reranker_p95_ms,retrieval_total_mean_ms,retrieval_total_p95_conservative_ms,online_llm_calls_per_query,new_model_calls,chain_name
PR1_candidate_top2_protection,PROTECTION,keep first-stage Top2; fill remaining ranks by reranker,True,Q0 current user query,P0,dense + Chinese BM25 RRF60,15,12.785714285714286,3,15,0.6666666666666666,14,21,P8 summary + keywords,BAAI/bge-reranker-base,5,,,,,14,0.30047435640923037,0.2732587137521868,10.047619047619047,8,26,0.047619047619047616,0.3333333333333333,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.9047619047619048,1.0,3,1,3,1,8,1,1,1,2,2,0.6428571428571429,6,7,1,0,4,24,1,1,20,200,True,2800,0.0736430982142857,0.0589,0.08731,0.11210999999999995,9.917403,11.72238395748926,23.16133319982327,92.49517132817085,184.13797309985964,738.3813467855881,1019.6863480512548,842.6725451694624,1227.0977643509377,0,0,Q0 + P0 dense/Chinese-BM25 RRF60 Top15 + P8 BAAI/bge-reranker-base + PR1_candidate_top2_protection -> Top5
PR1_candidate_top3_protection,PROTECTION,keep first-stage Top3; fill remaining ranks by reranker,True,Q0 current user query,P0,dense + Chinese BM25 RRF60,15,12.785714285714286,3,15,0.6666666666666666,14,21,P8 summary + keywords,BAAI/bge-reranker-base,5,,,,,14,0.29452197545684944,0.2513643455596223,10.19047619047619,8,26,0.047619047619047616,0.2857142857142857,0.38095238095238093,0.5714285714285714,0.6666666666666666,0.9047619047619048,1.0,2,1,2,1,7,1,1,2,1,1,0.5714285714285714,6,8,0,0,6,36,2,1,20,200,True,2800,0.050884518928571425,0.0422,0.07690999999999999,0.09160499999999998,0.936601,11.72238395748926,23.16133319982327,92.49517132817085,184.13797309985964,738.3813467855881,1019.6863480512548,842.6497865901767,1227.0772593509378,0,0,Q0 + P0 dense/Chinese-BM25 RRF60 Top15 + P8 BAAI/bge-reranker-base + PR1_candidate_top3_protection -> Top5
PR1_candidate_top2_protection,PROTECTION,keep first-stage Top2; fill remaining ranks by reranker,True,Q0 current user query,P0,dense + Chinese BM25 RRF60,20,16.0,3,20,0.9047619047619048,19,21,P8 summary + keywords,BAAI/bge-reranker-base,5,,,,,14,0.3014764996907854,0.2951568277795246,9.095238095238095,6,26,0.047619047619047616,0.38095238095238093,0.47619047619047616,0.5714285714285714,0.8571428571428571,0.9047619047619048,1.0,4,1,4,1,9,1,1,1,3,3,0.7142857142857143,6,6,2,0,4,24,1,1,20,200,True,2800,0.05693510785714286,0.0449,0.08821999999999998,0.1098,1.7486,11.72238395748926,23.16133319982327,99.81939305715579,210.34201995280443,938.1987698862629,1359.840958199129,1049.797482008765,1593.4541113517569,0,0,Q0 + P0 dense/Chinese-BM25 RRF60 Top20 + P8 BAAI/bge-reranker-base + PR1_candidate_top2_protection -> Top5
PR1_candidate_top3_protection,PROTECTION,keep first-stage Top3; fill remaining ranks by reranker,True,Q0 current user query,P0,dense + Chinese BM25 RRF60,20,16.0,3,20,0.9047619047619048,19,21,P8 summary + keywords,BAAI/bge-reranker-base,5,,,,,14,0.29552411873840445,0.2702263543148074,9.285714285714286,7,26,0.047619047619047616,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.9047619047619048,1.0,3,1,3,1,8,1,1,2,2,2,0.6428571428571429,6,7,1,0,6,36,2,1,20,200,True,2800,0.05892910821428572,0.04755,0.0905,0.11032999999999983,1.3419,11.72238395748926,23.16133319982327,99.81939305715579,210.34201995280443,938.1987698862629,1359.840958199129,1049.7994760091221,1593.454641351757,0,0,Q0 + P0 dense/Chinese-BM25 RRF60 Top20 + P8 BAAI/bge-reranker-base + PR1_candidate_top3_protection -> Top5
