query_id,candidate_k,page_id,is_eligible_gold,candidate_rank,candidate_score_rrf60,dense_rank,bm25_rank,reranker_rank,reranker_cached_sigmoid_score
S001-Q021,20,1de06218-dc21-5ec3-9e23-c5d58a375fd9,False,5,0.029910714285714284,10,4,4,0.3176297014457291
S001-Q021,20,8322bc48-f2e3-5603-ae53-97917cf35a39,False,6,0.029827662395050816,13,2,15,0.0341450349343592
S001-Q021,20,2ec87be4-468b-5498-889b-13f43f4ee222,False,7,0.029709507042253523,4,11,3,0.6334918069037321
S001-Q021,20,7c06f308-8022-5f54-a63c-ab30458f4115,False,8,0.02946912242686891,11,5,11,0.05759960706142855
S001-Q021,20,dfaf0dfd-1943-54e1-99a3-0690c5a9cb38,False,9,0.02919863597612958,9,8,9,0.08791061323035702
S001-Q021,20,9b4b60a1-f0f9-5368-b4ce-b441752321bb,False,10,0.0288981288981289,5,14,6,0.16951091027087783
S001-Q021,20,f1228bac-12d1-520f-9787-52a8cdcd49db,True,11,0.028484848484848488,6,15,8,0.10449820420755333
S001-Q021,20,34fa3574-894f-575c-b9b0-0a183473746e,False,12,0.028309409888357256,16,6,16,0.024501657852982993
S001-Q021,20,70d0daf9-01a8-5e0f-9341-e20464515e43,False,13,0.028083267871170464,7,16,10,0.07531836684567157
S001-Q021,20,dea63c61-1950-5f6a-bdd9-1323f83f3b37,False,14,0.028006267136701922,14,9,14,0.034644505091137257
S001-Q021,20,ed0c9ffd-4cf7-5f79-aaea-898b8f2899f0,False,15,0.02758751902587519,12,13,12,0.054127192287493534
S001-Q021,20,289ba3d6-8b24-5c77-8df9-7af211ee1007,False,16,0.027222222222222224,15,12,17,0.01713431386765135
S001-Q021,20,2631e802-75be-5089-9418-baece6a717cf,False,17,0.025974025974025976,17,17,13,0.04933603664039178
S001-Q022,20,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,False,1,0.032266458495966696,1,3,5,0.8332914775998951
S001-Q022,20,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,False,2,0.031024531024531024,3,6,4,0.866158163721578
S001-Q022,20,70d0daf9-01a8-5e0f-9341-e20464515e43,False,3,0.030834914611005692,2,8,6,0.8144929664893344
S001-Q022,20,1de06218-dc21-5ec3-9e23-c5d58a375fd9,False,4,0.03076923076923077,5,5,2,0.9615952859032301
S001-Q022,20,7c06f308-8022-5f54-a63c-ab30458f4115,False,5,0.03055037313432836,4,7,3,0.9212542159956938
S001-Q022,20,dea63c61-1950-5f6a-bdd9-1323f83f3b37,False,6,0.0304147465437788,10,2,14,0.596403562654405
S001-Q022,20,8322bc48-f2e3-5603-ae53-97917cf35a39,False,7,0.029726775956284153,15,1,1,0.9735896149908507
S001-Q022,20,2ec87be4-468b-5498-889b-13f43f4ee222,False,8,0.028985507246376812,9,9,8,0.7913986821621412
S001-Q022,20,71a788a3-0077-5908-a7f4-d02349fd6e1c,False,9,0.028665028665028666,6,14,12,0.654381137828501
S001-Q022,20,ed0c9ffd-4cf7-5f79-aaea-898b8f2899f0,False,10,0.02862400327131466,7,13,9,0.6980740900003771
S001-Q022,20,289ba3d6-8b24-5c77-8df9-7af211ee1007,False,11,0.02844551282051282,18,4,16,0.5744663720353249
S001-Q022,20,f1228bac-12d1-520f-9787-52a8cdcd49db,False,12,0.028370221327967807,11,10,7,0.795914750204246
S001-Q022,20,dfaf0dfd-1943-54e1-99a3-0690c5a9cb38,False,13,0.02797339593114241,12,11,15,0.5757951610784127
S001-Q022,20,2631e802-75be-5089-9418-baece6a717cf,False,14,0.02786377708978328,8,16,10,0.695867785903974
S001-Q022,20,34fa3574-894f-575c-b9b0-0a183473746e,True,15,0.027046783625730993,16,12,13,0.6180143495810713
S001-Q022,20,e7eefead-7365-5540-b914-0d6077a14d8c,False,16,0.02684684684684685,14,15,18,0.47726801965440224
S001-Q022,20,55e7e466-3b1c-5014-85fc-2a14618ce254,True,17,0.02668564312399929,13,17,11,0.6575603041670093
S001-Q022,20,9b4b60a1-f0f9-5368-b4ce-b441752321bb,False,18,0.025807525807525808,17,18,17,0.5624022779326269
S001-Q026,20,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,False,1,0.03278688524590164,1,1,1,0.9884343631361955
S001-Q026,20,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,True,2,0.03149801587301587,4,3,17,0.037791945761391846
S001-Q026,20,44777fdf-abd5-5570-b0aa-8e3f1cb44000,False,3,0.030536130536130537,6,5,18,0.031170272209309957
S001-Q026,20,77cecfad-195f-539e-b105-acf49d23a9c6,False,4,0.029877369007803793,5,9,9,0.12243820147023272
S001-Q026,20,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,False,5,0.029827662395050816,2,13,11,0.11246868707177798
S001-Q026,20,71a788a3-0077-5908-a7f4-d02349fd6e1c,False,6,0.02964426877470356,9,6,10,0.11296931335812194
S001-Q026,20,dea63c61-1950-5f6a-bdd9-1323f83f3b37,False,7,0.029513888888888888,12,4,7,0.167774931663205
S001-Q026,20,7c06f308-8022-5f54-a63c-ab30458f4115,False,8,0.029411764705882353,8,8,12,0.08190546145350026
S001-Q026,20,70d0daf9-01a8-5e0f-9341-e20464515e43,False,9,0.02900988017658188,11,7,3,0.33128770685322984
S001-Q026,20,8322bc48-f2e3-5603-ae53-97917cf35a39,False,10,0.028949545078577336,18,2,5,0.17893530790104564
S001-Q026,20,2ec87be4-468b-5498-889b-13f43f4ee222,False,11,0.028693528693528692,3,18,8,0.13110210435212746
S001-Q026,20,28a3b6de-dd4b-5bf8-919e-169ce12b1349,False,12,0.028083267871170464,7,16,6,0.17805570382665364
S001-Q026,20,f1228bac-12d1-520f-9787-52a8cdcd49db,False,13,0.027598020555767037,14,11,19,0.02130707081193608
S001-Q026,20,9b4b60a1-f0f9-5368-b4ce-b441752321bb,False,14,0.02684684684684685,15,14,13,0.07846154403633117
S001-Q026,20,e7eefead-7365-5540-b914-0d6077a14d8c,False,15,0.026785714285714288,20,10,4,0.26130690205605855
S001-Q026,20,55e7e466-3b1c-5014-85fc-2a14618ce254,False,16,0.026631393298059962,10,21,16,0.05795277910549134
S001-Q026,20,ed0c9ffd-4cf7-5f79-aaea-898b8f2899f0,False,17,0.02649122807017544,16,15,15,0.069546079628731
S001-Q026,20,34fa3574-894f-575c-b9b0-0a183473746e,False,18,0.026356857985087564,13,19,14,0.06970608300729719
S001-Q026,20,289ba3d6-8b24-5c77-8df9-7af211ee1007,True,19,0.026234567901234566,21,12,2,0.3831627411670896
S001-Q026,20,1de06218-dc21-5ec3-9e23-c5d58a375fd9,False,20,0.025645240835114255,19,17,20,0.012373623716034995
S001-Q028,20,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,False,1,0.03252247488101534,1,2,1,0.302872618616857
S001-Q028,20,55e7e466-3b1c-5014-85fc-2a14618ce254,False,2,0.03125763125763126,5,3,2,0.19331731179930622
S001-Q028,20,d5c03971-3795-5256-a75f-b3921d61a92d,False,3,0.03125763125763126,3,5,5,0.0250724912132731
S001-Q028,20,dfaf0dfd-1943-54e1-99a3-0690c5a9cb38,False,4,0.03009207275993712,13,1,3,0.08921590999454748
S001-Q028,20,44777fdf-abd5-5570-b0aa-8e3f1cb44000,True,5,0.02964254577157803,2,14,14,0.0025878377343257894
S001-Q028,20,71a788a3-0077-5908-a7f4-d02349fd6e1c,False,6,0.029631255487269532,8,7,8,0.009083140122932992
S001-Q028,20,28a3b6de-dd4b-5bf8-919e-169ce12b1349,False,7,0.029418126757516764,7,9,4,0.06187184782257079
S001-Q028,20,2ec87be4-468b-5498-889b-13f43f4ee222,False,8,0.028790389395194696,11,8,7,0.009228281053397652
S001-Q028,20,77cecfad-195f-539e-b105-acf49d23a9c6,False,9,0.02877846790890269,9,10,9,0.00658409288994506
S001-Q028,20,204ccd02-0a09-5bee-9d12-d6469c1688e8,False,10,0.028309409888357256,6,16,13,0.0028387223734474888
S001-Q028,20,34fa3574-894f-575c-b9b0-0a183473746e,False,11,0.028309409888357256,16,6,12,0.003006054579626242
S001-Q028,20,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,False,12,0.028283227848101264,4,19,11,0.0031451225440232056
S001-Q028,20,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,False,13,0.02817460317460317,10,12,6,0.01066397485742301
S001-Q028,20,7c06f308-8022-5f54-a63c-ab30458f4115,False,14,0.02797067901234568,21,4,10,0.006139506093452332
S001-Q028,20,dea63c61-1950-5f6a-bdd9-1323f83f3b37,False,15,0.026500526500526502,14,17,18,0.0007795295002093327
S001-Q028,20,1de06218-dc21-5ec3-9e23-c5d58a375fd9,False,16,0.026356857985087564,19,13,20,0.0007105467661820213
S001-Q028,20,8322bc48-f2e3-5603-ae53-97917cf35a39,False,17,0.026132699813337858,23,11,19,0.0007192549737194093
S001-Q028,20,9b4b60a1-f0f9-5368-b4ce-b441752321bb,False,18,0.025833333333333333,15,20,15,0.0025268014962573737
S001-Q028,20,70d0daf9-01a8-5e0f-9341-e20464515e43,False,19,0.025793650793650792,12,24,17,0.001972783517050907
S001-Q028,20,f1228bac-12d1-520f-9787-52a8cdcd49db,False,20,0.02532051282051282,20,18,16,0.0021015861781747613
S001-Q033,20,f1228bac-12d1-520f-9787-52a8cdcd49db,False,1,0.03278688524590164,1,1,1,0.9548400594862274
S001-Q033,20,7c06f308-8022-5f54-a63c-ab30458f4115,False,2,0.0315136476426799,5,2,4,0.6442981366106617
S001-Q033,20,d5c03971-3795-5256-a75f-b3921d61a92d,True,3,0.031054405392392875,2,7,3,0.7921375614590883
S001-Q033,20,204ccd02-0a09-5bee-9d12-d6469c1688e8,False,4,0.031024531024531024,3,6,9,0.16923749030588237
S001-Q033,20,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,False,5,0.029910714285714284,4,10,15,0.0609737475065853
S001-Q033,20,33eb4d66-a4c5-5429-b3bd-48948bb5d443,False,6,0.029571646010002173,13,3,2,0.8454262378787183
S001-Q033,20,812b1a36-c36b-58cb-882e-3759ed7c7c58,False,7,0.028850145288501453,6,13,16,0.037619052548621836
S001-Q033,20,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,False,8,0.028790389395194696,8,11,7,0.22023462271439762
S001-Q033,20,77cecfad-195f-539e-b105-acf49d23a9c6,False,9,0.02877846790890269,10,9,17,0.03481077408780877
S001-Q033,20,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,False,10,0.02786377708978328,16,8,8,0.19199463879998172
S001-Q033,20,55e7e466-3b1c-5014-85fc-2a14618ce254,False,11,0.02782608695652174,9,15,5,0.5017284961478347
S001-Q033,20,2ec87be4-468b-5498-889b-13f43f4ee222,False,12,0.027777777777777776,12,12,12,0.07578831150712009
S001-Q033,20,dea63c61-1950-5f6a-bdd9-1323f83f3b37,False,13,0.02738970588235294,25,4,13,0.06164237162272103
S001-Q033,20,8322bc48-f2e3-5603-ae53-97917cf35a39,False,14,0.026878868258178604,27,5,20,0.003283941104231998
S001-Q033,20,fb76b32a-859d-5228-b170-550c026c1646,False,15,0.0266900790166813,7,25,14,0.06119967781123063
S001-Q033,20,28a3b6de-dd4b-5bf8-919e-169ce12b1349,False,16,0.025859192525859193,21,14,6,0.46235467442422706
S001-Q033,20,71a788a3-0077-5908-a7f4-d02349fd6e1c,False,17,0.02571241401899771,11,26,19,0.009869701236540337
S001-Q033,20,ed0c9ffd-4cf7-5f79-aaea-898b8f2899f0,False,18,0.025561706284597852,14,23,11,0.08430124081492708
S001-Q033,20,dfaf0dfd-1943-54e1-99a3-0690c5a9cb38,False,19,0.025035205758097326,23,17,18,0.016298066287181844
S001-Q033,20,9b4b60a1-f0f9-5368-b4ce-b441752321bb,False,20,0.025003906860446942,19,21,10,0.13926683497062944
S001-Q035,20,812b1a36-c36b-58cb-882e-3759ed7c7c58,False,1,0.03252247488101534,1,2,1,0.9297316405577499
S001-Q035,20,d5c03971-3795-5256-a75f-b3921d61a92d,False,2,0.03125763125763126,3,5,3,0.7138055270715772
S001-Q035,20,71a788a3-0077-5908-a7f4-d02349fd6e1c,False,3,0.03047794966520434,11,1,2,0.8476908304754998
S001-Q035,20,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,False,4,0.03036576949620428,9,3,5,0.4331893965225
S001-Q035,20,2ec87be4-468b-5498-889b-13f43f4ee222,False,5,0.029910714285714284,10,4,7,0.30484701860321306
S001-Q035,20,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,False,6,0.029827662395050816,2,13,15,0.07547915894912925
S001-Q035,20,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,False,7,0.028665028665028666,6,14,16,0.0692050654309588
S001-Q035,20,dea63c61-1950-5f6a-bdd9-1323f83f3b37,False,8,0.028309409888357256,16,6,13,0.09548009464797659
S001-Q035,20,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,False,9,0.027692895339954164,8,17,12,0.1597494239160955
S001-Q035,20,70d0daf9-01a8-5e0f-9341-e20464515e43,False,10,0.027313266443701224,18,9,4,0.510995822105611
S001-Q035,20,6f47beb6-9be8-5a58-be8b-a77a9bbffd9a,False,11,0.026878868258178604,5,27,9,0.2508633847825022
S001-Q035,20,f1228bac-12d1-520f-9787-52a8cdcd49db,False,12,0.02666666666666667,15,15,18,0.02417804943734493
S001-Q035,20,204ccd02-0a09-5bee-9d12-d6469c1688e8,False,13,0.02661401098901099,4,31,8,0.28762800687806345
S001-Q035,20,34fa3574-894f-575c-b9b0-0a183473746e,False,14,0.026553280111072546,26,7,10,0.1869524304376728
S001-Q035,20,fb76b32a-859d-5228-b170-550c026c1646,False,15,0.026553280111072546,7,26,19,0.023522159327944152
S001-Q035,20,9b4b60a1-f0f9-5368-b4ce-b441752321bb,False,16,0.02651914295749912,13,18,6,0.3503142042441466
S001-Q035,20,b4497adc-7393-57c0-8917-ce3372fbd151,True,17,0.026200135226504394,27,8,20,0.017073286345612643
S001-Q035,20,28a3b6de-dd4b-5bf8-919e-169ce12b1349,False,18,0.026171741361614778,14,19,11,0.17363604991592002
S001-Q035,20,3b7f143a-e38f-5d11-9219-ef3c808f775a,False,19,0.025849212924606464,25,11,14,0.09413526186823645
S001-Q035,20,289ba3d6-8b24-5c77-8df9-7af211ee1007,False,20,0.025396825396825397,30,10,17,0.06100554816270431
S001-Q039,20,05b70e73-30bc-59f9-98c1-7b8ae315ffd0,False,1,0.032018442622950824,1,4,19,0.01661233771539774
S001-Q039,20,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,True,2,0.031024531024531024,3,6,5,0.0718101130031499
S001-Q039,20,fb76b32a-859d-5228-b170-550c026c1646,False,3,0.030536130536130537,6,5,9,0.05524997719472342
S001-Q039,20,e7eefead-7365-5540-b914-0d6077a14d8c,False,4,0.03028233151183971,12,1,1,0.9926890594533674
S001-Q039,20,adb63a6d-b7bd-5396-8e59-1cb9403d2c73,False,5,0.029827662395050816,2,13,4,0.10638163595848833
S001-Q039,20,812b1a36-c36b-58cb-882e-3759ed7c7c58,False,6,0.02946912242686891,5,11,13,0.030861873697584252
S001-Q039,20,d5c03971-3795-5256-a75f-b3921d61a92d,False,7,0.029418126757516764,9,7,8,0.05797152540013837
S001-Q039,20,28a3b6de-dd4b-5bf8-919e-169ce12b1349,False,8,0.028177225029148854,23,2,2,0.9834509833681588
S001-Q039,20,dfaf0dfd-1943-54e1-99a3-0690c5a9cb38,False,9,0.027777777777777776,24,3,12,0.047518578604055055
S001-Q039,20,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,False,10,0.027529761904761904,4,24,17,0.022691051925088693
S001-Q039,20,32b5d492-2df9-5ed9-ac46-caca5c87097c,False,11,0.027526395173453996,8,18,6,0.06138222702210437
S001-Q039,20,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,False,12,0.027271052146674038,7,21,3,0.1767239046422561
S001-Q039,20,71a788a3-0077-5908-a7f4-d02349fd6e1c,False,13,0.02690100430416069,22,8,20,0.003453032797664107
S001-Q039,20,b4497adc-7393-57c0-8917-ce3372fbd151,False,14,0.026875901875901876,17,12,16,0.023024158493699806
S001-Q039,20,c107828c-a741-55f6-8e0c-446cfbdba215,True,15,0.02658450704225352,11,20,11,0.05074695891600566
S001-Q039,20,3b7f143a-e38f-5d11-9219-ef3c808f775a,False,16,0.02649122807017544,15,16,7,0.05888225527283105
S001-Q039,20,55e7e466-3b1c-5014-85fc-2a14618ce254,False,17,0.026356857985087564,13,19,15,0.023518233208962163
S001-Q039,20,1de06218-dc21-5ec3-9e23-c5d58a375fd9,False,18,0.026171741361614778,19,14,10,0.05476266925903863
S001-Q039,20,77cecfad-195f-539e-b105-acf49d23a9c6,False,19,0.026153846153846153,18,15,18,0.017026879767839793
S001-Q039,20,7c06f308-8022-5f54-a63c-ab30458f4115,False,20,0.026050420168067225,25,10,14,0.030451956910356643
S001-Q042,20,dea63c61-1950-5f6a-bdd9-1323f83f3b37,False,1,0.031754032258064516,4,2,2,0.8594481030588916
S001-Q042,20,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,False,2,0.0304147465437788,2,10,6,0.27349276069330297
S001-Q042,20,204ccd02-0a09-5bee-9d12-d6469c1688e8,False,3,0.03036576949620428,9,3,4,0.3855068483843887
S001-Q042,20,812b1a36-c36b-58cb-882e-3759ed7c7c58,False,4,0.029138513513513514,14,4,13,0.043054183621970325
S001-Q042,20,9b4b60a1-f0f9-5368-b4ce-b441752321bb,False,5,0.029051670471052088,19,1,1,0.9738352343337305
S001-Q042,20,77cecfad-195f-539e-b105-acf49d23a9c6,False,6,0.028790389395194696,8,11,10,0.12346014147187635
S001-Q042,20,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,False,7,0.02871794871794872,5,15,11,0.11708872236987106
S001-Q042,20,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,False,8,0.028404512489927477,13,8,5,0.3269252559043924
S001-Q042,20,55e7e466-3b1c-5014-85fc-2a14618ce254,False,9,0.027598020555767037,11,14,7,0.24579522297404027
S001-Q042,20,fb76b32a-859d-5228-b170-550c026c1646,False,10,0.027500922849760058,3,26,12,0.09719609926532967
S001-Q042,20,05b70e73-30bc-59f9-98c1-7b8ae315ffd0,False,11,0.026919758412424506,1,35,20,0.002922000434198105
S001-Q042,20,e7eefead-7365-5540-b914-0d6077a14d8c,False,12,0.026830135039090264,24,7,3,0.45705198039269584
S001-Q042,20,c107828c-a741-55f6-8e0c-446cfbdba215,False,13,0.02674825174825175,28,5,17,0.01265131447240106
S001-Q042,20,33eb4d66-a4c5-5429-b3bd-48948bb5d443,False,14,0.026547116736990152,12,19,8,0.15186530984373173
S001-Q042,20,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,False,15,0.02649122807017544,15,16,9,0.1462868673690243
S001-Q042,20,0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc,True,16,0.026262626262626265,6,30,15,0.025517196294557443
S001-Q042,20,7c06f308-8022-5f54-a63c-ab30458f4115,False,17,0.026190476190476188,10,24,18,0.011368207583274427
S001-Q042,20,44777fdf-abd5-5570-b0aa-8e3f1cb44000,False,18,0.026144907723855092,16,17,19,0.008767054613469775
S001-Q042,20,5fcaa70b-2b7a-509b-bb78-82c6345a84eb,False,19,0.026120660599932594,26,9,14,0.03278441766521302
S001-Q042,20,3b7f143a-e38f-5d11-9219-ef3c808f775a,False,20,0.025937081659973226,23,12,16,0.0182761067887857
S001-Q044,20,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,False,1,0.03278688524590164,1,1,3,0.6063289997189522
S001-Q044,20,812b1a36-c36b-58cb-882e-3759ed7c7c58,False,2,0.0315136476426799,5,2,1,0.7346443134231965
S001-Q044,20,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,False,3,0.03128054740957967,2,6,2,0.654133026358537
S001-Q044,20,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,False,4,0.02976190476190476,12,3,11,0.0038525938289862196
S001-Q044,20,fb76b32a-859d-5228-b170-550c026c1646,False,5,0.029411764705882353,8,8,13,0.0030939042367910843
S001-Q044,20,70d0daf9-01a8-5e0f-9341-e20464515e43,False,6,0.02857142857142857,10,10,8,0.014217305749724424
S001-Q044,20,77cecfad-195f-539e-b105-acf49d23a9c6,False,7,0.028125,20,4,6,0.022117068350945235
S001-Q044,20,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,False,8,0.027745885954841176,7,18,7,0.014437949651838285
S001-Q044,20,ec485c25-9d3b-5229-9578-6632bd7bacad,False,9,0.027236652236652236,3,28,17,0.00038793721293414523
S001-Q044,20,e7eefead-7365-5540-b914-0d6077a14d8c,False,10,0.0266900790166813,25,7,4,0.0970873644003903
S001-Q044,20,5fcaa70b-2b7a-509b-bb78-82c6345a84eb,False,11,0.02668564312399929,17,13,14,0.0019023500705755737
S001-Q044,20,71a788a3-0077-5908-a7f4-d02349fd6e1c,False,12,0.026540946394272742,23,9,12,0.0031950106107081033
S001-Q044,20,adb63a6d-b7bd-5396-8e59-1cb9403d2c73,False,13,0.026397515527950312,9,24,19,0.0003347036660690853
S001-Q044,20,05b70e73-30bc-59f9-98c1-7b8ae315ffd0,False,14,0.02637768817204301,4,33,20,0.0003091457630944187
S001-Q044,20,33eb4d66-a4c5-5429-b3bd-48948bb5d443,False,15,0.026234567901234566,21,12,16,0.0005450732000502233
S001-Q044,20,e2db6251-93c2-54d2-b811-75ba0665e53c,False,16,0.026153846153846153,18,15,10,0.0070163021142766405
S001-Q044,20,44777fdf-abd5-5570-b0aa-8e3f1cb44000,False,17,0.026144907723855092,16,17,18,0.000339255698565949
S001-Q044,20,32b5d492-2df9-5ed9-ac46-caca5c87097c,True,18,0.0259915611814346,15,19,15,0.0006194450566883937
S001-Q044,20,8322bc48-f2e3-5603-ae53-97917cf35a39,False,19,0.02548562548562549,39,5,5,0.025054134143220445
S001-Q044,20,dea63c61-1950-5f6a-bdd9-1323f83f3b37,False,20,0.025353016688061617,22,16,9,0.007674265680629027
S001-Q049,20,e2db6251-93c2-54d2-b811-75ba0665e53c,False,1,0.03128054740957967,2,6,5,0.2386281737481414
S001-Q049,20,5fcaa70b-2b7a-509b-bb78-82c6345a84eb,False,2,0.03125763125763126,3,5,1,0.3340087698306787
S001-Q049,20,05b70e73-30bc-59f9-98c1-7b8ae315ffd0,False,3,0.029051670471052088,1,19,19,0.000337085339661277
S001-Q049,20,adb63a6d-b7bd-5396-8e59-1cb9403d2c73,False,4,0.02900988017658188,7,11,17,0.0028797292348242995
S001-Q049,20,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,False,5,0.02844551282051282,4,18,10,0.05610564861947365
S001-Q049,20,55e7e466-3b1c-5014-85fc-2a14618ce254,False,6,0.028370221327967807,11,10,6,0.13540402184275702
S001-Q049,20,2ec87be4-468b-5498-889b-13f43f4ee222,False,7,0.02821869488536155,21,3,13,0.021473827309773187
S001-Q049,20,dea63c61-1950-5f6a-bdd9-1323f83f3b37,False,8,0.027479766610201392,17,9,11,0.053937428251655574
S001-Q049,20,7c06f308-8022-5f54-a63c-ab30458f4115,False,9,0.027031740495291244,34,1,3,0.3168139511789789
S001-Q049,20,dfaf0dfd-1943-54e1-99a3-0690c5a9cb38,False,10,0.02690100430416069,22,8,9,0.058717150944004266
S001-Q049,20,dc5bd854-533a-501d-bb9c-f3d1b7c06fde,False,11,0.026830135039090264,24,7,14,0.010299989723215445
S001-Q049,20,b4497adc-7393-57c0-8917-ce3372fbd151,False,12,0.026736111111111113,30,4,8,0.06278317590197345
S001-Q049,20,3b7f143a-e38f-5d11-9219-ef3c808f775a,False,13,0.026333113890717574,38,2,4,0.29896046136876586
S001-Q049,20,d5c03971-3795-5256-a75f-b3921d61a92d,False,14,0.026200135226504394,8,27,16,0.007109971165679055
S001-Q049,20,de592e81-e050-536b-8909-32866c85f6c2,True,15,0.02604430914933198,13,21,2,0.3212658192606017
S001-Q049,20,fb76b32a-859d-5228-b170-550c026c1646,False,16,0.026013513513513515,14,20,18,0.0009454091623667475
S001-Q049,20,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,False,17,0.025904203323558164,6,33,7,0.0889003241196296
S001-Q049,20,ed0c9ffd-4cf7-5f79-aaea-898b8f2899f0,False,18,0.025657894736842105,20,16,20,0.00014896086988880987
S001-Q049,20,812b1a36-c36b-58cb-882e-3759ed7c7c58,False,19,0.02548562548562549,5,39,12,0.033447238179722574
S001-Q049,20,204ccd02-0a09-5bee-9d12-d6469c1688e8,False,20,0.024934585193166076,29,13,15,0.008558747389871654
