strategy_id,strategy_group,description,s001_tuned,query_variant,candidate_representation,candidate_strategy,candidate_k,mean_actual_candidate_count,min_actual_candidate_count,max_actual_candidate_count,candidate_recall,candidate_hits,eligible_gold_count,rerank_representation,reranker_model,output_k,candidate_weight,reranker_weight,rank_constant,normalization,evaluated_query_count,mrr,ndcg_at_5,mean_gold_rank,median_gold_rank,max_gold_rank,recall_at_1,recall_at_3,recall_at_5,recall_at_10,recall_at_15,recall_at_20,recall_at_30,promoted_into_top5_vs_baseline,demoted_out_of_top5_vs_baseline,promoted_into_top5_vs_candidate,demoted_out_of_top5_vs_candidate,preserved_reranker_hits,recovered_reranker_demotions,newly_promoted_vs_reranker,newly_demoted_vs_reranker,net_gain_vs_baseline,net_gain_vs_candidate,mean_gold_pages_in_top5,query_top5_gold_0,query_top5_gold_1,query_top5_gold_2,query_top5_gold_3_plus,warmup_repeats,measurement_repeats,cold_start_excluded,measurement_count,fusion_mean_ms,fusion_p50_ms,fusion_p90_ms,fusion_p95_ms,fusion_max_ms,query_embedding_mean_ms,query_embedding_p95_ms,candidate_mean_ms,candidate_p95_ms,reranker_mean_ms,reranker_p95_ms,retrieval_total_mean_ms,retrieval_total_p95_conservative_ms,online_llm_calls_per_query,new_model_calls,chain_name
SF0_candidate_0.2_reranker_0.8,SCORE_FUSION,per-Query min-max normalized RRF candidate score + cached sigmoid reranker score,True,Q0 current user query,P0,dense + Chinese BM25 RRF60,15,12.785714285714286,3,15,0.6666666666666666,14,21,P8 summary + keywords,BAAI/bge-reranker-base,5,0.2,0.8,,within-query candidate-pool min-max,14,0.25095185510101475,0.2163384521236575,10.476190476190476,10,26,0.0,0.2857142857142857,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.9047619047619048,1.0,2,2,2,2,7,0,0,2,0,0,0.5,7,7,0,0,20,200,True,2800,0.08505760285714287,0.0747,0.11054999999999995,0.1405199999999999,2.713601,11.72238395748926,23.16133319982327,92.49517132817085,184.13797309985964,738.3813467855881,1019.6863480512548,842.6839596741053,1227.1261743509376,0,0,Q0 + P0 dense/Chinese-BM25 RRF60 Top15 + P8 BAAI/bge-reranker-base + SF0_candidate_0.2_reranker_0.8 -> Top5
SF1_candidate_0.3_reranker_0.7,SCORE_FUSION,per-Query min-max normalized RRF candidate score + cached sigmoid reranker score,True,Q0 current user query,P0,dense + Chinese BM25 RRF60,15,12.785714285714286,3,15,0.6666666666666666,14,21,P8 summary + keywords,BAAI/bge-reranker-base,5,0.3,0.7,,within-query candidate-pool min-max,14,0.33205289691634227,0.27772650601880394,10.238095238095237,8,26,0.09523809523809523,0.2857142857142857,0.38095238095238093,0.5238095238095238,0.6666666666666666,0.9047619047619048,1.0,2,1,2,1,7,1,1,2,1,1,0.5714285714285714,6,8,0,0,20,200,True,2800,0.0907335332142857,0.07085,0.11381999999999998,0.15130499999999997,10.396804,11.72238395748926,23.16133319982327,92.49517132817085,184.13797309985964,738.3813467855881,1019.6863480512548,842.6896356044624,1227.1369593509378,0,0,Q0 + P0 dense/Chinese-BM25 RRF60 Top15 + P8 BAAI/bge-reranker-base + SF1_candidate_0.3_reranker_0.7 -> Top5
SF2_candidate_0.4_reranker_0.6,SCORE_FUSION,per-Query min-max normalized RRF candidate score + cached sigmoid reranker score,True,Q0 current user query,P0,dense + Chinese BM25 RRF60,15,12.785714285714286,3,15,0.6666666666666666,14,21,P8 summary + keywords,BAAI/bge-reranker-base,5,0.4,0.6,,within-query candidate-pool min-max,14,0.33171276086192053,0.27772650601880394,10.333333333333334,8,26,0.09523809523809523,0.2857142857142857,0.38095238095238093,0.5238095238095238,0.6666666666666666,0.9047619047619048,1.0,2,1,2,1,7,1,1,2,1,1,0.5714285714285714,6,8,0,0,20,200,True,2800,0.07976388607142856,0.06695000000000001,0.1073,0.14101999999999987,3.535102,11.72238395748926,23.16133319982327,92.49517132817085,184.13797309985964,738.3813467855881,1019.6863480512548,842.6786659573196,1227.1266743509377,0,0,Q0 + P0 dense/Chinese-BM25 RRF60 Top15 + P8 BAAI/bge-reranker-base + SF2_candidate_0.4_reranker_0.6 -> Top5
SF3_candidate_0.5_reranker_0.5,SCORE_FUSION,per-Query min-max normalized RRF candidate score + cached sigmoid reranker score,True,Q0 current user query,P0,dense + Chinese BM25 RRF60,15,12.785714285714286,3,15,0.6666666666666666,14,21,P8 summary + keywords,BAAI/bge-reranker-base,5,0.5,0.5,,within-query candidate-pool min-max,14,0.34361752276668245,0.2834607353653619,10.380952380952381,9,26,0.09523809523809523,0.2857142857142857,0.38095238095238093,0.5238095238095238,0.6666666666666666,0.9047619047619048,1.0,2,1,2,1,7,1,1,2,1,1,0.5714285714285714,6,8,0,0,20,200,True,2800,0.09926192964285714,0.0719,0.10922089999999998,0.14090999999999995,10.685604,11.72238395748926,23.16133319982327,92.49517132817085,184.13797309985964,738.3813467855881,1019.6863480512548,842.698164000891,1227.1265643509378,0,0,Q0 + P0 dense/Chinese-BM25 RRF60 Top15 + P8 BAAI/bge-reranker-base + SF3_candidate_0.5_reranker_0.5 -> Top5
SF0_candidate_0.2_reranker_0.8,SCORE_FUSION,per-Query min-max normalized RRF candidate score + cached sigmoid reranker score,True,Q0 current user query,P0,dense + Chinese BM25 RRF60,20,16.0,3,20,0.9047619047619048,19,21,P8 summary + keywords,BAAI/bge-reranker-base,5,0.2,0.8,,within-query candidate-pool min-max,14,0.26135807899408076,0.23745401122776633,9.857142857142858,7,26,0.0,0.38095238095238093,0.38095238095238093,0.5714285714285714,0.7619047619047619,0.9047619047619048,1.0,3,2,3,2,8,0,0,2,1,1,0.5714285714285714,6,8,0,0,20,200,True,2800,0.09389157321428572,0.07775,0.12930999999999998,0.15130499999999997,8.422801,11.72238395748926,23.16133319982327,99.81939305715579,210.34201995280443,938.1987698862629,1359.840958199129,1049.8344384741222,1593.495616351757,0,0,Q0 + P0 dense/Chinese-BM25 RRF60 Top20 + P8 BAAI/bge-reranker-base + SF0_candidate_0.2_reranker_0.8 -> Top5
SF1_candidate_0.3_reranker_0.7,SCORE_FUSION,per-Query min-max normalized RRF candidate score + cached sigmoid reranker score,True,Q0 current user query,P0,dense + Chinese BM25 RRF60,20,16.0,3,20,0.9047619047619048,19,21,P8 summary + keywords,BAAI/bge-reranker-base,5,0.3,0.7,,within-query candidate-pool min-max,14,0.33179422394647956,0.29466919978803935,9.619047619047619,7,26,0.09523809523809523,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.7619047619047619,0.9047619047619048,1.0,3,1,3,1,8,1,1,2,2,2,0.6428571428571429,6,7,1,0,20,200,True,2800,0.09061625107142857,0.0764,0.12832,0.16080999999999995,3.8763,11.72238395748926,23.16133319982327,99.81939305715579,210.34201995280443,938.1987698862629,1359.840958199129,1049.8311631519794,1593.505121351757,0,0,Q0 + P0 dense/Chinese-BM25 RRF60 Top20 + P8 BAAI/bge-reranker-base + SF1_candidate_0.3_reranker_0.7 -> Top5
SF2_candidate_0.4_reranker_0.6,SCORE_FUSION,per-Query min-max normalized RRF candidate score + cached sigmoid reranker score,True,Q0 current user query,P0,dense + Chinese BM25 RRF60,20,16.0,3,20,0.9047619047619048,19,21,P8 summary + keywords,BAAI/bge-reranker-base,5,0.4,0.6,,within-query candidate-pool min-max,14,0.331610614740314,0.27772650601880394,9.904761904761905,8,26,0.09523809523809523,0.2857142857142857,0.38095238095238093,0.5714285714285714,0.7142857142857143,0.9047619047619048,1.0,2,1,2,1,7,1,1,3,1,1,0.5714285714285714,6,8,0,0,20,200,True,2800,0.08493721535714287,0.0644,0.12132999999999998,0.14670999999999995,3.5177,11.72238395748926,23.16133319982327,99.81939305715579,210.34201995280443,938.1987698862629,1359.840958199129,1049.825484116265,1593.491021351757,0,0,Q0 + P0 dense/Chinese-BM25 RRF60 Top20 + P8 BAAI/bge-reranker-base + SF2_candidate_0.4_reranker_0.6 -> Top5
SF3_candidate_0.5_reranker_0.5,SCORE_FUSION,per-Query min-max normalized RRF candidate score + cached sigmoid reranker score,True,Q0 current user query,P0,dense + Chinese BM25 RRF60,20,16.0,3,20,0.9047619047619048,19,21,P8 summary + keywords,BAAI/bge-reranker-base,5,0.5,0.5,,within-query candidate-pool min-max,14,0.34317524059065413,0.2834607353653619,10.142857142857142,9,26,0.09523809523809523,0.2857142857142857,0.38095238095238093,0.5238095238095238,0.7142857142857143,0.9047619047619048,1.0,2,1,2,1,7,1,1,3,1,1,0.5714285714285714,6,8,0,0,20,200,True,2800,0.08678425142857142,0.0644,0.12560999999999997,0.155905,5.0189,11.72238395748926,23.16133319982327,99.81939305715579,210.34201995280443,938.1987698862629,1359.840958199129,1049.8273311523365,1593.500216351757,0,0,Q0 + P0 dense/Chinese-BM25 RRF60 Top20 + P8 BAAI/bge-reranker-base + SF3_candidate_0.5_reranker_0.5 -> Top5
