Model,kind,session_id,item_id,source_turn_id,token_count,max_length,truncated,summary_tokens,summary_tokens_kept,summary_truncated,keywords_tokens,keywords_tokens_kept,keywords_status
Alibaba-NLP/gte-multilingual-base,Page,S003,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,320,1024,False,280,280,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,a6b0b3ff-1196-57db-b387-1d0385fdf04f,S003-Q041,316,1024,False,277,277,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,b304bcc8-8a96-5f89-a945-3cef8078b106,S003-Q042,342,1024,False,300,300,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,504,1024,False,463,463,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,a3d3b3e7-64b2-57ba-8ffc-9f9c741bbb55,S003-Q044,308,1024,False,266,266,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,495,1024,False,454,454,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,8b5ae761-3f22-557a-aa9a-f3d5a03b0951,S003-Q046,329,1024,False,288,288,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,38c8623d-42c1-5db8-ab6e-1f29fd9a82e3,S003-Q047,329,1024,False,283,283,False,44,44,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,b00efb33-3321-5736-b5b5-c41450d53202,S003-Q048,332,1024,False,289,289,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,52504bc2-69f1-5f7b-a827-97850ce991f6,S003-Q049,325,1024,False,283,283,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,331,1024,False,290,290,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,332,1024,False,291,291,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,cb9da70d-c361-5f9e-9f13-d40731425363,S003-Q052,325,1024,False,284,284,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,316,1024,False,271,271,False,43,43,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,00e95e1e-ea70-50c3-b519-57b34f70bf65,S003-Q054,335,1024,False,293,293,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,cfed691e-e124-5684-bec0-0e8c33869733,S003-Q055,332,1024,False,292,292,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,316,1024,False,280,280,False,34,34,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,330,1024,False,288,288,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,326,1024,False,284,284,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,6f9e1be3-446d-5862-81d1-54c475413106,S003-Q059,333,1024,False,293,293,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,aadad3af-5031-5281-97f7-ee1897f7e7a7,S003-Q060,343,1024,False,302,302,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,00f1892f-503a-5094-b7b1-b6dc6688a1e4,S003-Q061,327,1024,False,285,285,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,318,1024,False,283,283,False,33,33,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,3d0fd2e7-51f7-5c7b-987f-07f1185ddcae,S003-Q063,329,1024,False,289,289,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,329,1024,False,288,288,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,7a01132c-40cf-51c3-9d47-811e696bd29c,S003-Q065,323,1024,False,283,283,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,70584af0-da6d-5ee7-9e7c-ad3f962ef545,S003-Q066,330,1024,False,288,288,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,328,1024,False,287,287,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,467b36fc-c77c-535b-bf26-e3eb45eb13bd,S003-Q068,325,1024,False,284,284,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,04d07215-21cd-5045-831c-4e47a6fc6d37,S003-Q069,332,1024,False,291,291,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,4b7d4f56-79e6-586a-8a09-c70fb207dda9,S003-Q070,323,1024,False,282,282,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,338,1024,False,293,293,False,43,43,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,ccf27b0e-2667-569f-9c15-552ac429b180,S003-Q072,315,1024,False,272,272,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,333,1024,False,292,292,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,5a497718-c3f2-535a-82ec-c58ab46a1e18,S003-Q074,316,1024,False,275,275,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,940de09d-d4f8-5636-8091-09583b94a668,S003-Q075,338,1024,False,298,298,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,f8a82be9-6f48-5dfb-b924-c74f72770e6c,S003-Q076,334,1024,False,294,294,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,e732511e-b0fe-5c66-8778-0235ad67b308,S003-Q077,337,1024,False,293,293,False,42,42,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,339,1024,False,298,298,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,68d070f4-4242-579d-b5a8-83f3dc6283b3,S003-Q079,341,1024,False,300,300,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,c027f905-aa4f-57f5-baf6-36d397160620,S003-Q080,328,1024,False,288,288,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,55fa1f65-ad74-5d1c-aafd-00013a0a4724,S003-Q081,337,1024,False,296,296,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,1958df93-850e-5159-a3f2-9fa2bd4b26bd,S003-Q082,352,1024,False,308,308,False,42,42,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,6f87cd79-b136-58c6-b1dc-63adee52a9c0,S003-Q083,322,1024,False,278,278,False,42,42,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,334,1024,False,292,292,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,ff75fe78-c1af-5b7a-a243-9648b6132a06,S003-Q085,333,1024,False,291,291,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,3ea1312b-2cc6-53f3-be4d-3ce6db813e56,S003-Q086,338,1024,False,297,297,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,138590ee-f1ad-552b-9655-ff727e22c72a,S003-Q087,342,1024,False,300,300,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,a1b1095c-6b15-5cb5-885e-e4b0f49ab01c,S003-Q088,331,1024,False,289,289,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,a430481a-3584-5aa7-9481-a18f5f205c42,S003-Q089,326,1024,False,281,281,False,43,43,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,dd0108d6-a45a-5d6d-97cd-d1fbcd7160c5,S003-Q090,339,1024,False,296,296,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,403,1024,False,360,360,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,f3e1812a-c8a3-560c-8424-84d252ae452f,S004-Q002,445,1024,False,404,404,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,e45c4d60-1608-5524-b2df-3c2b4e8007c5,S004-Q003,468,1024,False,423,423,False,43,43,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,e69ec046-4916-5e0b-8917-8f3fc9d8b112,S004-Q004,449,1024,False,407,407,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,21d39c45-cce0-52fc-a2b9-e5a4aeaa91d8,S004-Q005,271,1024,False,235,235,False,34,34,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,d876eb51-66ba-5437-955a-25c3f405ef2f,S004-Q006,268,1024,False,230,230,False,36,36,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4,S004-Q007,332,1024,False,293,293,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,a60bbf7a-8108-58fc-8b4a-1356764282aa,S004-Q008,400,1024,False,360,360,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,b90ba0e9-ee61-5bae-a71f-8eae2f3ebcb8,S004-Q009,326,1024,False,287,287,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,75337c00-099c-56d7-ad2c-bd3be6ef4b11,S004-Q010,286,1024,False,244,244,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,0cd91b6e-376f-57c4-8232-cdabb36c695f,S004-Q011,277,1024,False,244,244,False,31,31,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,1404aa4a-3c7a-565e-8e67-9f834683b3b2,S004-Q012,265,1024,False,228,228,False,35,35,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,4d69ebe7-67b0-50e3-b528-7136c65b206a,S004-Q013,293,1024,False,249,249,False,42,42,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,7567fc91-4210-59bc-ac74-0cc3060edc83,S004-Q014,332,1024,False,286,286,False,44,44,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,112af49e-d51f-599c-ad67-5cc18432f1a8,S004-Q015,332,1024,False,285,285,False,45,45,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,9195d3a5-2623-5911-b769-527782545856,S004-Q016,413,1024,False,366,366,False,45,45,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,6b0cec96-1edf-5cb2-b054-176212013f52,S004-Q017,275,1024,False,233,233,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,1e8809d9-9426-51b9-9e17-039093174440,S004-Q018,383,1024,False,340,340,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,fadb48cb-a45f-5f46-8f39-e18bd7dff4f1,S004-Q019,324,1024,False,280,280,False,42,42,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,0fb13663-e832-5a6c-8e8b-55cb61f4a77b,S004-Q020,392,1024,False,352,352,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,9491736f-87d9-560c-86bf-a73959049fab,S004-Q021,376,1024,False,337,337,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,f642437d-2d3c-5b95-a7f6-29f2e68c0a13,S004-Q022,250,1024,False,211,211,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,73b2fb55-c036-52ca-842e-cc784d317c61,S004-Q023,272,1024,False,235,235,False,35,35,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,a655a675-0bf0-58db-b487-3e8f7894215e,S004-Q024,394,1024,False,360,360,False,32,32,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,af2f12c2-5599-5bb2-a024-327fc47109bd,S004-Q025,236,1024,False,202,202,False,32,32,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,301ca8db-dd23-5356-b475-b3ed2daf748b,S004-Q026,414,1024,False,366,366,False,46,46,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,c022f180-c519-52a7-9c70-3f15928609b5,S004-Q027,399,1024,False,355,355,False,42,42,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,ae78b166-a715-5bad-b3ae-501af9bd7712,S004-Q028,229,1024,False,194,194,False,33,33,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,282,1024,False,244,244,False,36,36,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,e7289295-5eb7-5200-bd81-84fad17ad553,S004-Q030,393,1024,False,347,347,False,44,44,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,75f290ce-098c-5c12-841f-3c5bc9912aeb,S004-Q031,435,1024,False,392,392,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,594016a4-b321-5143-a8c6-3923fed20111,S004-Q032,310,1024,False,274,274,False,34,34,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,8c9b465d-a424-5d6b-af1b-4518bf5982de,S004-Q033,442,1024,False,403,403,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,094486b7-1e86-5360-8005-66c6886152c2,S004-Q034,382,1024,False,336,336,False,44,44,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,7bce82cf-85f9-5dca-a1dd-56af843fb11e,S004-Q035,449,1024,False,406,406,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,c61777d3-f94f-5655-9b6b-9d6cdc28c303,S004-Q036,430,1024,False,388,388,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,cdfd9333-0291-5cf2-967a-cfe6225d31dd,S004-Q037,475,1024,False,435,435,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,703822a7-ed06-55d2-95de-006ba6203852,S004-Q038,423,1024,False,382,382,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,7a1cdd42-73f1-58ab-9996-cc98d575e415,S004-Q039,332,1024,False,293,293,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,304,1024,False,260,260,False,42,42,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,33b99375-9503-5010-b7f4-1c25f0e553bd,S004-Q041,290,1024,False,250,250,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,1c71306d-9c13-5283-93c6-a4254c6bd987,S004-Q042,297,1024,False,260,260,False,35,35,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,08c5243c-c754-5bb1-b020-dfbf21f542d7,S004-Q043,300,1024,False,260,260,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,efa76ffd-7a27-50b3-8489-bff781ea4539,S004-Q044,286,1024,False,250,250,False,34,34,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,501,1024,False,454,454,False,45,45,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,32502b7b-9913-5e52-ba96-42d70a980a75,S004-Q046,289,1024,False,249,249,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,bead4a59-825d-5fae-97c6-57173fa22a57,S004-Q047,315,1024,False,273,273,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,70928294-03f0-58fc-a035-7ff125da827a,S004-Q048,455,1024,False,406,406,False,47,47,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,e170d165-c266-54ae-b2e5-43779070a30c,S004-Q049,307,1024,False,266,266,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,adc1eeb8-b0f8-5877-88cf-abdd23798b3a,S004-Q050,448,1024,False,401,401,False,45,45,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,90248870-b2cb-59d2-a707-79d09f366d8a,S004-Q051,358,1024,False,316,316,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,878d53f1-01f1-5c71-a049-a27cb9acec6e,S004-Q052,322,1024,False,277,277,False,43,43,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,ca05266e-320c-5081-9d2d-f7c8689c58a9,S004-Q053,396,1024,False,355,355,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,dc6ba915-fc07-5757-90c3-d95dfb3478c1,S004-Q054,398,1024,False,354,354,False,42,42,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,9756fdab-cc22-5044-93e9-7c352de5e971,S004-Q055,359,1024,False,320,320,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,52990abe-a81c-5937-b506-8a88315cc3c0,S004-Q056,395,1024,False,358,358,False,35,35,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,2c5547ce-bd04-536c-8b2d-e09ae5633e53,S004-Q057,345,1024,False,306,306,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,28de896e-9356-58a4-a8c5-c3efe7770f57,S004-Q058,363,1024,False,323,323,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,48aa25ba-8df9-593a-8b3e-cca517735400,S004-Q059,347,1024,False,310,310,False,35,35,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,5de53dda-376b-5b7c-9542-821346ec2c03,S004-Q060,345,1024,False,313,313,False,30,30,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,ecd585a8-ccb9-5777-865a-fb20a6358a88,S004-Q061,354,1024,False,314,314,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a,S004-Q062,344,1024,False,313,313,False,29,29,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,34f256db-fc51-54a6-8985-7e49a3fecad2,S004-Q063,348,1024,False,310,310,False,36,36,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,2e530daf-4b7a-5b20-9fe7-9c23daee4af6,S004-Q064,361,1024,False,326,326,False,33,33,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,f449c10f-e5cc-5ada-991b-d8e89ed724d4,S004-Q065,357,1024,False,320,320,False,35,35,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,eb607785-8419-555e-97f7-b48909bc0999,S004-Q066,385,1024,False,353,353,False,30,30,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,8a19f269-a992-579b-b265-dd02d4e62cf2,S004-Q067,361,1024,False,326,326,False,33,33,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,bc862f34-f2df-57b3-9b1d-416c74d724a8,S004-Q068,381,1024,False,349,349,False,30,30,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,4d8279be-ca7c-5cad-978e-002108771f57,S004-Q069,465,1024,False,429,429,False,34,34,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,1880ffe0-974d-5351-b0fb-55505a16ab21,S004-Q070,472,1024,False,437,437,False,33,33,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S004,a7ac0440-e6b5-54f7-ad35-2bf8d61b96b7,S004-Q071,464,1024,False,427,427,False,35,35,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,362,1024,False,323,323,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,c3bd2186-8e7b-582d-a301-28889918dae5,S005-Q002,352,1024,False,316,316,False,34,34,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,10569cae-16c7-5568-ba6d-1657af10cab8,S005-Q003,362,1024,False,327,327,False,33,33,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,03c1ad0a-b53e-556e-a84e-489e1333b34f,S005-Q004,380,1024,False,339,339,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,0f0a94a4-60b1-5d92-acc2-6d32b6479cc9,S005-Q005,400,1024,False,361,361,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,6e436632-8d73-58b8-a746-7cbc36ffe10f,S005-Q006,413,1024,False,373,373,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,9c806b54-004f-57bf-8755-c4a0eebd929e,S005-Q007,408,1024,False,368,368,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,392,1024,False,354,354,False,36,36,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,99505de4-75be-5000-9569-861beeedb502,S005-Q009,385,1024,False,345,345,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,c9df831e-8129-54b6-ae61-1696a98bc2eb,S005-Q010,403,1024,False,361,361,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,bc4d1854-30aa-5335-9da4-5a3c0b433247,S005-Q011,360,1024,False,325,325,False,33,33,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,bcb24496-086a-528b-a09e-86bae79fa560,S005-Q012,258,1024,False,223,223,False,33,33,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,7deccc74-43c7-57e9-a025-7c777ca76e41,S005-Q013,258,1024,False,223,223,False,33,33,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,87d6b0ff-8b24-5176-ba24-dbc110c6e1d5,S005-Q014,290,1024,False,250,250,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,5095d8f5-e975-5011-976e-e587c31560f2,S005-Q015,285,1024,False,249,249,False,34,34,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,8f6e0be2-3e8c-518c-828b-4c8164c6b2dc,S005-Q016,288,1024,False,248,248,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,53df8e4e-eaee-52cb-b98e-f8b807d39632,S005-Q017,282,1024,False,247,247,False,33,33,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,c16509f9-dd00-5e11-9acf-ecc8f08ad424,S005-Q018,342,1024,False,300,300,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,daf8b285-37ac-5e07-a640-74fc9322fe21,S005-Q019,336,1024,False,294,294,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,52d2178b-fbd4-5b25-82b4-175c47809c44,S005-Q020,392,1024,False,353,353,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,41c34f0d-b300-523a-8d73-249c1590adcb,S005-Q021,382,1024,False,342,342,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,102b7fa7-9564-5e73-98e7-41fde776fa99,S005-Q022,304,1024,False,265,265,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,407824ab-fd2c-5a7b-ac60-4e9d2ed5311e,S005-Q023,409,1024,False,368,368,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,832ae479-4eb3-56ae-a971-8428404182ba,S005-Q024,395,1024,False,354,354,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,9dd65141-00b2-5e5e-9c04-95ba6d5fd817,S005-Q025,304,1024,False,263,263,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,0696cb56-7c79-5b0c-a622-946183879836,S005-Q026,381,1024,False,341,341,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326,S005-Q027,304,1024,False,263,263,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,fc11c23b-bc92-5e76-ab30-3e7331311d80,S005-Q028,308,1024,False,268,268,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,291,1024,False,251,251,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,7c3c5f07-e810-5c5d-9aaf-d8bb716acf5c,S005-Q030,293,1024,False,253,253,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,732883c4-52c5-5873-9860-1dbf08bbbe86,S005-Q031,294,1024,False,253,253,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,a9136ff5-7fca-58fe-8907-08b361042647,S005-Q032,281,1024,False,241,241,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,3dbf1d5d-2b5b-5024-aede-0c998a2d60d1,S005-Q033,290,1024,False,247,247,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,53a0c2bd-e2e0-5a10-8976-c6a159c1cd78,S005-Q034,432,1024,False,390,390,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,ca99e6fd-4ea1-5725-aabc-835d1eb65f29,S005-Q035,294,1024,False,253,253,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,19b9c9f1-754d-5322-831d-a2b5bbc632f9,S005-Q036,459,1024,False,421,421,False,36,36,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,ba6febed-3d41-5782-a6a3-193458e4061f,S005-Q037,467,1024,False,424,424,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S005,07ff92b5-e2bb-554e-a0b7-489b7cb6bca5,S005-Q038,295,1024,False,255,255,False,38,38,FULLY_KEPT
