config_id,candidate_id,input_id,scope,selection_status,session_count,eligible_gold_count,candidate_recall,candidate_hits,mean_candidate_count,p95_candidate_count,recall_at_5,recall_at_10,mrr,ndcg_at_5,mean_gold_rank,median_gold_rank,macro_session_recall_at_5,macro_session_mrr,macro_session_ndcg_at_5,promoted,demoted,preserved_hit,still_miss,net_gain,packing_mean_ms,rerank_estimated_mean_ms
C2_RRF60_20__R0_P8_CURRENT,C2_RRF60_20,R0_P8_CURRENT,S001-S005 development/diagnosis aggregate; not held-out,S001-S005_TUNED,5,154,0.7727272727272727,119,17.171717171717173,20.0,0.35064935064935066,0.5,0.2504842143940141,0.22646913828279702,13.88961038961039,10.5,0.36259051026492883,0.2556869314672605,0.23179637949705306,19,15,35,85,4,0.0,0.0
C3_FIXED_UNION20__R0_P8_CURRENT,C3_FIXED_UNION20,R0_P8_CURRENT,S001-S005 development/diagnosis aggregate; not held-out,S001-S005_TUNED,5,154,0.7597402597402597,117,17.171717171717173,20.0,0.3246753246753247,0.4805194805194805,0.23656223319548153,0.20890052446581092,14.272727272727273,11.0,0.33104289121730984,0.2397703316734173,0.21101989730056853,16,16,34,88,0,0.060251306536263496,811.0252269193778
C4_UNION15X15__R0_P8_CURRENT,C4_UNION15X15,R0_P8_CURRENT,S001-S005 development/diagnosis aggregate; not held-out,S001-S005_TUNED,5,154,0.7922077922077922,122,18.636363636363637,25.099999999999994,0.33116883116883117,0.4675324675324675,0.23677193956212605,0.21352168129601154,14.454545454545455,11.5,0.3405667007411194,0.24158249414781469,0.21783578926027075,17,16,34,87,1,0.08273926248648864,1320.0193101941163
C5_UNION20X20__R0_P8_CURRENT,C5_UNION20X20,R0_P8_CURRENT,S001-S005 development/diagnosis aggregate; not held-out,S001-S005_TUNED,5,154,0.8896103896103896,137,22.535353535353536,32.0,0.33766233766233766,0.487012987012987,0.24071626422088724,0.21655727303929995,14.383116883116884,11.0,0.34681670074111937,0.24548674234725182,0.22069791861822838,18,16,34,86,2,0.07057896966321935,3215.180184390747
C2_RRF60_20__R1_KEYWORDS_FIRST,C2_RRF60_20,R1_KEYWORDS_FIRST,S001-S005 development/diagnosis aggregate; not held-out,S001-S005_TUNED,5,154,0.7727272727272727,119,17.171717171717173,20.0,0.2987012987012987,0.4935064935064935,0.22428545272405437,0.1932521203067229,14.181818181818182,11.0,0.3122817105375245,0.22955092705432795,0.19847542703092602,16,20,30,88,-4,0.0,0.0
C3_FIXED_UNION20__R1_KEYWORDS_FIRST,C3_FIXED_UNION20,R1_KEYWORDS_FIRST,S001-S005 development/diagnosis aggregate; not held-out,S001-S005_TUNED,5,154,0.7597402597402597,117,17.171717171717173,20.0,0.2922077922077922,0.474025974025974,0.22139776655573576,0.19163587001576907,14.396103896103897,11.0,0.3029905656359145,0.22576397340377655,0.19592535655980997,15,20,30,89,-5,0.04359336074908136,9089.371439757273
C4_UNION15X15__R1_KEYWORDS_FIRST,C4_UNION15X15,R1_KEYWORDS_FIRST,S001-S005 development/diagnosis aggregate; not held-out,S001-S005_TUNED,5,154,0.7922077922077922,122,18.636363636363637,25.099999999999994,0.2857142857142857,0.474025974025974,0.22028358580714316,0.1892399335231499,14.62987012987013,11.0,0.29833940284521676,0.22525969502641002,0.1941007587692769,14,20,30,90,-6,0.043707095057527165,9928.624249834998
C5_UNION20X20__R1_KEYWORDS_FIRST,C5_UNION20X20,R1_KEYWORDS_FIRST,S001-S005 development/diagnosis aggregate; not held-out,S001-S005_TUNED,5,154,0.8896103896103896,137,22.535353535353536,32.0,0.2922077922077922,0.4675324675324675,0.21922656552717915,0.19015541731295793,14.7987012987013,11.0,0.3060317105375245,0.22462482244723292,0.19555567849394764,15,20,30,89,-5,0.056276337207658525,11941.255981859968
