candidate_id,strategy,configured_k,scope,selection_status,eligible_gold_count,candidate_recall,candidate_hits,mean_candidate_count,p95_candidate_count,candidate_top5_recall,candidate_top5_mrr,candidate_top5_ndcg_at_5,macro_candidate_recall
C0_DENSE20,dense,20,S001-S005 development/diagnosis aggregate; not held-out,S001-S005_TUNED,154,0.7467532467532467,115,17.171717171717173,20.0,0.3246753246753247,0.2948787273272229,0.23693173037976822,0.7679961027344748
C1_BM25_20,bm25,20,S001-S005 development/diagnosis aggregate; not held-out,S001-S005_TUNED,154,0.7597402597402597,117,17.171717171717173,20.0,0.21428571428571427,0.19137102493759983,0.13761879341343622,0.7787407360081778
C2_RRF60_20,rrf,20,S001-S005 development/diagnosis aggregate; not held-out,S001-S005_TUNED,154,0.7727272727272727,119,17.171717171717173,20.0,0.3246753246753247,0.25508979708032664,0.2152129057065303,0.7898745634210751
C3_FIXED_UNION20,fixed_union,20,S001-S005 development/diagnosis aggregate; not held-out,S001-S005_TUNED,154,0.7597402597402597,117,17.171717171717173,20.0,0.3181818181818182,0.2636978152611696,0.22088207237610516,0.770826944373456
C4_UNION15X15,expanded_union,15,S001-S005 development/diagnosis aggregate; not held-out,S001-S005_TUNED,154,0.7922077922077922,122,18.636363636363637,25.099999999999994,0.3246753246753247,0.2550109170411008,0.2152129057065303,0.8054268890024703
C5_UNION20X20,expanded_union,20,S001-S005 development/diagnosis aggregate; not held-out,S001-S005_TUNED,154,0.8896103896103896,137,22.535353535353536,32.0,0.3246753246753247,0.2550266129876422,0.2152129057065303,0.9052549194991055
